# unit,quarterLength
# source,craigsapp/mozart-piano-sonatas
# license,CC BY-NC-SA 4.0
source_file,section,part,chord_index,pitch,note,start_quarter,duration_quarter,end_quarter,tie
kern/sonata08-1.krn,1,spine_1,1,76,E5,30.75,0.25,31.0,
kern/sonata08-1.krn,1,spine_0,1,52,E3,31.0,1.0,32.0,
kern/sonata08-1.krn,1,spine_0,2,56,G#3,31.0,1.0,32.0,
kern/sonata08-1.krn,1,spine_0,3,59,B3,31.0,1.0,32.0,
kern/sonata08-1.krn,1,spine_1,1,74,D5,31.0,0.75,31.75,
kern/sonata08-1.krn,1,spine_1,1,71,B4,31.75,0.25,32.0,
kern/sonata08-1.krn,1,spine_0,1,57,A3,32.0,0.5,32.5,
kern/sonata08-1.krn,1,spine_0,2,60,C4,32.0,0.5,32.5,
kern/sonata08-1.krn,1,spine_0,3,64,E4,32.0,0.5,32.5,
kern/sonata08-1.krn,1,spine_1,1,75,D#5,32.0,0.0,32.0,
kern/sonata08-1.krn,1,spine_1,1,76,E5,32.0,1.0,33.0,
kern/sonata08-1.krn,1,spine_0,1,57,A3,32.5,0.5,33.0,
kern/sonata08-1.krn,1,spine_0,2,60,C4,32.5,0.5,33.0,
kern/sonata08-1.krn,1,spine_0,3,64,E4,32.5,0.5,33.0,
kern/sonata08-1.krn,1,spine_0,1,57,A3,33.0,0.5,33.5,
kern/sonata08-1.krn,1,spine_0,2,60,C4,33.0,0.5,33.5,
kern/sonata08-1.krn,1,spine_0,3,64,E4,33.0,0.5,33.5,
kern/sonata08-1.krn,1,spine_1,1,76,E5,33.0,0.75,33.75,
kern/sonata08-1.krn,1,spine_0,1,57,A3,33.5,0.5,34.0,
kern/sonata08-1.krn,1,spine_0,2,60,C4,33.5,0.5,34.0,
kern/sonata08-1.krn,1,spine_0,3,64,E4,33.5,0.5,34.0,
kern/sonata08-1.krn,1,spine_1,1,76,E5,33.75,0.25,34.0,
kern/sonata08-1.krn,1,spine_0,1,57,A3,34.0,0.5,34.5,
kern/sonata08-1.krn,1,spine_0,2,60,C4,34.0,0.5,34.5,
kern/sonata08-1.krn,1,spine_0,3,64,E4,34.0,0.5,34.5,
kern/sonata08-1.krn,1,spine_1,1,76,E5,34.0,0.5,34.5,
kern/sonata08-1.krn,1,spine_0,1,57,A3,34.5,0.5,35.0,
kern/sonata08-1.krn,1,spine_0,2,60,C4,34.5,0.5,35.0,
kern/sonata08-1.krn,1,spine_0,3,64,E4,34.5,0.5,35.0,
kern/sonata08-1.krn,1,spine_1,1,77,F5,34.5,0.25,34.75,
kern/sonata08-1.krn,1,spine_1,1,76,E5,34.75,0.25,35.0,
kern/sonata08-1.krn,1,spine_0,1,57,A3,35.0,0.5,35.5,
kern/sonata08-1.krn,1,spine_0,2,60,C4,35.0,0.5,35.5,
kern/sonata08-1.krn,1,spine_0,3,64,E4,35.0,0.5,35.5,
kern/sonata08-1.krn,1,spine_1,1,74,D5,35.0,0.25,35.25,
kern/sonata08-1.krn,1,spine_1,1,72,C5,35.25,0.25,35.5,
kern/sonata08-1.krn,1,spine_0,1,57,A3,35.5,0.5,36.0,
kern/sonata08-1.krn,1,spine_0,2,60,C4,35.5,0.5,36.0,
kern/sonata08-1.krn,1,spine_0,3,64,E4,35.5,0.5,36.0,
kern/sonata08-1.krn,1,spine_1,1,71,B4,35.5,0.25,35.75,
kern/sonata08-1.krn,1,spine_1,1,69,A4,35.75,0.25,36.0,
kern/sonata08-1.krn,1,spine_0,1,57,A3,36.0,0.5,36.5,
kern/sonata08-1.krn,1,spine_0,2,59,B3,36.0,0.5,36.5,
kern/sonata08-1.krn,1,spine_0,3,62,D4,36.0,0.5,36.5,
kern/sonata08-1.krn,1,spine_0,4,65,F4,36.0,0.5,36.5,
kern/sonata08-1.krn,1,spine_1,1,69,A4,36.0,0.5,36.5,
kern/sonata08-1.krn,1,spine_0,1,57,A3,36.5,0.5,37.0,
kern/sonata08-1.krn,1,spine_0,2,59,B3,36.5,0.5,37.0,
kern/sonata08-1.krn,1,spine_0,3,62,D4,36.5,0.5,37.0,
kern/sonata08-1.krn,1,spine_0,4,65,F4,36.5,0.5,37.0,
kern/sonata08-1.krn,1,spine_1,1,68,G#4,36.5,0.5,37.0,
kern/sonata08-1.krn,1,spine_0,1,57,A3,37.0,0.5,37.5,
kern/sonata08-1.krn,1,spine_0,2,59,B3,37.0,0.5,37.5,
kern/sonata08-1.krn,1,spine_0,3,62,D4,37.0,0.5,37.5,
kern/sonata08-1.krn,1,spine_0,4,65,F4,37.0,0.5,37.5,
kern/sonata08-1.krn,1,spine_1,1,68,G#4,37.0,1.0,38.0,start
kern/sonata08-1.krn,1,spine_0,1,57,A3,37.5,0.5,38.0,
kern/sonata08-1.krn,1,spine_0,2,59,B3,37.5,0.5,38.0,
kern/sonata08-1.krn,1,spine_0,3,62,D4,37.5,0.5,38.0,
kern/sonata08-1.krn,1,spine_0,4,65,F4,37.5,0.5,38.0,
kern/sonata08-1.krn,1,spine_0,1,57,A3,38.0,0.5,38.5,
kern/sonata08-1.krn,1,spine_0,2,59,B3,38.0,0.5,38.5,
kern/sonata08-1.krn,1,spine_0,3,62,D4,38.0,0.5,38.5,
kern/sonata08-1.krn,1,spine_0,4,65,F4,38.0,0.5,38.5,
kern/sonata08-1.krn,1,spine_1,1,68,G#4,38.0,0.75,38.75,stop
kern/sonata08-1.krn,1,spine_0,1,57,A3,38.5,0.5,39.0,
kern/sonata08-1.krn,1,spine_0,2,59,B3,38.5,0.5,39.0,
kern/sonata08-1.krn,1,spine_0,3,62,D4,38.5,0.5,39.0,
kern/sonata08-1.krn,1,spine_0,4,65,F4,38.5,0.5,39.0,
kern/sonata08-1.krn,1,spine_1,1,68,G#4,38.75,0.25,39.0,
kern/sonata08-1.krn,1,spine_0,1,57,A3,39.0,0.5,39.5,
kern/sonata08-1.krn,1,spine_0,2,59,B3,39.0,0.5,39.5,
kern/sonata08-1.krn,1,spine_0,3,62,D4,39.0,0.5,39.5,
kern/sonata08-1.krn,1,spine_0,4,65,F4,39.0,0.5,39.5,
kern/sonata08-1.krn,1,spine_1,1,74,D5,39.0,0.75,39.75,
kern/sonata08-1.krn,1,spine_0,1,57,A3,39.5,0.5,40.0,
kern/sonata08-1.krn,1,spine_0,2,59,B3,39.5,0.5,40.0,
kern/sonata08-1.krn,1,spine_0,3,62,D4,39.5,0.5,40.0,
kern/sonata08-1.krn,1,spine_0,4,65,F4,39.5,0.5,40.0,
kern/sonata08-1.krn,1,spine_1,1,71,B4,39.75,0.25,40.0,
kern/sonata08-1.krn,1,spine_0,1,57,A3,40.0,0.5,40.5,
kern/sonata08-1.krn,1,spine_0,2,60,C4,40.0,0.5,40.5,
kern/sonata08-1.krn,1,spine_0,3,64,E4,40.0,0.5,40.5,
kern/sonata08-1.krn,1,spine_1,1,76,E5,40.0,1.0,41.0,
kern/sonata08-1.krn,1,spine_0,1,57,A3,40.5,0.5,41.0,
kern/sonata08-1.krn,1,spine_0,2,60,C4,40.5,0.5,41.0,
kern/sonata08-1.krn,1,spine_0,3,64,E4,40.5,0.5,41.0,
kern/sonata08-1.krn,1,spine_0,1,57,A3,41.0,0.5,41.5,
kern/sonata08-1.krn,1,spine_0,2,60,C4,41.0,0.5,41.5,
kern/sonata08-1.krn,1,spine_0,3,64,E4,41.0,0.5,41.5,
kern/sonata08-1.krn,1,spine_1,1,76,E5,41.0,0.75,41.75,
kern/sonata08-1.krn,1,spine_0,1,57,A3,41.5,0.5,42.0,
kern/sonata08-1.krn,1,spine_0,2,60,C4,41.5,0.5,42.0,
kern/sonata08-1.krn,1,spine_0,3,64,E4,41.5,0.5,42.0,
kern/sonata08-1.krn,1,spine_1,1,76,E5,41.75,0.25,42.0,
kern/sonata08-1.krn,1,spine_0,1,57,A3,42.0,0.5,42.5,
kern/sonata08-1.krn,1,spine_0,2,60,C4,42.0,0.5,42.5,
kern/sonata08-1.krn,1,spine_0,3,64,E4,42.0,0.5,42.5,
kern/sonata08-1.krn,1,spine_1,1,75,D#5,42.0,0.25,42.25,
kern/sonata08-1.krn,1,spine_1,1,76,E5,42.25,0.25,42.5,
kern/sonata08-1.krn,1,spine_0,1,57,A3,42.5,0.5,43.0,
kern/sonata08-1.krn,1,spine_0,2,60,C4,42.5,0.5,43.0,
kern/sonata08-1.krn,1,spine_0,3,64,E4,42.5,0.5,43.0,
kern/sonata08-1.krn,1,spine_1,1,77,F5,42.5,0.25,42.75,
kern/sonata08-1.krn,1,spine_1,1,76,E5,42.75,0.25,43.0,
kern/sonata08-1.krn,1,spine_0,1,57,A3,43.0,0.5,43.5,
kern/sonata08-1.krn,1,spine_0,2,60,C4,43.0,0.5,43.5,
kern/sonata08-1.krn,1,spine_0,3,64,E4,43.0,0.5,43.5,
kern/sonata08-1.krn,1,spine_1,1,74,D5,43.0,0.25,43.25,
kern/sonata08-1.krn,1,spine_1,1,72,C5,43.25,0.25,43.5,
kern/sonata08-1.krn,1,spine_0,1,57,A3,43.5,0.5,44.0,
kern/sonata08-1.krn,1,spine_0,2,60,C4,43.5,0.5,44.0,
kern/sonata08-1.krn,1,spine_0,3,64,E4,43.5,0.5,44.0,
kern/sonata08-1.krn,1,spine_1,1,71,B4,43.5,0.25,43.75,
kern/sonata08-1.krn,1,spine_1,1,69,A4,43.75,0.25,44.0,
kern/sonata08-1.krn,1,spine_0,1,55,G3,44.0,0.5,44.5,
kern/sonata08-1.krn,1,spine_0,2,58,B-3,44.0,0.5,44.5,
kern/sonata08-1.krn,1,spine_0,3,60,C4,44.0,0.5,44.5,
kern/sonata08-1.krn,1,spine_0,4,64,E4,44.0,0.5,44.5,
kern/sonata08-1.krn,1,spine_1,1,72,C5,44.0,0.5,44.5,
kern/sonata08-1.krn,1,spine_0,1,55,G3,44.5,0.5,45.0,
kern/sonata08-1.krn,1,spine_0,2,58,B-3,44.5,0.5,45.0,
kern/sonata08-1.krn,1,spine_0,3,60,C4,44.5,0.5,45.0,
kern/sonata08-1.krn,1,spine_0,4,64,E4,44.5,0.5,45.0,
kern/sonata08-1.krn,1,spine_1,1,70,B-4,44.5,0.5,45.0,
kern/sonata08-1.krn,1,spine_0,1,55,G3,45.0,0.5,45.5,
kern/sonata08-1.krn,1,spine_0,2,58,B-3,45.0,0.5,45.5,
kern/sonata08-1.krn,1,spine_0,3,60,C4,45.0,0.5,45.5,
kern/sonata08-1.krn,1,spine_0,4,64,E4,45.0,0.5,45.5,
kern/sonata08-1.krn,1,spine_1,1,70,B-4,45.0,1.0,46.0,start
kern/sonata08-1.krn,1,spine_0,1,55,G3,45.5,0.5,46.0,
kern/sonata08-1.krn,1,spine_0,2,58,B-3,45.5,0.5,46.0,
kern/sonata08-1.krn,1,spine_0,3,60,C4,45.5,0.5,46.0,
kern/sonata08-1.krn,1,spine_0,4,64,E4,45.5,0.5,46.0,
kern/sonata08-1.krn,1,spine_0,1,55,G3,46.0,0.5,46.5,
kern/sonata08-1.krn,1,spine_0,2,58,B-3,46.0,0.5,46.5,
kern/sonata08-1.krn,1,spine_0,3,60,C4,46.0,0.5,46.5,
kern/sonata08-1.krn,1,spine_0,4,64,E4,46.0,0.5,46.5,
kern/sonata08-1.krn,1,spine_1,1,70,B-4,46.0,0.75,46.75,stop
kern/sonata08-1.krn,1,spine_0,1,55,G3,46.5,0.5,47.0,
kern/sonata08-1.krn,1,spine_0,2,60,C4,46.5,0.5,47.0,
