# unit,quarterLength
# source,OpenScore/Lieder
# source_path,scores/Schubert,_Franz/Schwanengesang,_D.957/4_Ständchen/lc5004835.mxl
# license,CC0-1.0
source_file,part,chord_index,pitch,note,start_quarter,duration_quarter,end_quarter,tie
lc5004835.mxl,P2-Staff2,2,64,E4,61.0,0.5,61.5,
lc5004835.mxl,Voice,1,70,B-4,61.0,1.5,62.5,
lc5004835.mxl,P2-Staff2,1,55,G3,61.5,0.5,62.0,
lc5004835.mxl,P2-Staff2,2,60,C4,61.5,0.5,62.0,
lc5004835.mxl,P2-Staff2,1,60,C4,62.0,0.5,62.5,
lc5004835.mxl,P2-Staff2,2,64,E4,62.0,0.5,62.5,
lc5004835.mxl,P2-Staff1,1,70,B-4,62.5,0.5,63.0,
lc5004835.mxl,P2-Staff2,1,55,G3,62.5,0.5,63.0,
lc5004835.mxl,P2-Staff2,2,60,C4,62.5,0.5,63.0,
lc5004835.mxl,Voice,1,67,G4,62.5,0.5,63.0,
lc5004835.mxl,P2-Staff1,1,69,A4,63.0,3.0,66.0,
lc5004835.mxl,P2-Staff2,1,29,F1,63.0,0.5,63.5,
lc5004835.mxl,P2-Staff2,2,41,F2,63.0,0.5,63.5,
lc5004835.mxl,Voice,1,65,F4,63.0,3.0,66.0,
lc5004835.mxl,P2-Staff2,1,53,F3,63.5,0.5,64.0,
lc5004835.mxl,P2-Staff2,2,57,A3,63.5,0.5,64.0,
lc5004835.mxl,P2-Staff2,3,60,C4,63.5,0.5,64.0,
lc5004835.mxl,P2-Staff2,1,57,A3,64.0,0.5,64.5,
lc5004835.mxl,P2-Staff2,2,60,C4,64.0,0.5,64.5,
lc5004835.mxl,P2-Staff2,3,65,F4,64.0,0.5,64.5,
lc5004835.mxl,P2-Staff2,1,53,F3,64.5,0.5,65.0,
lc5004835.mxl,P2-Staff2,2,57,A3,64.5,0.5,65.0,
lc5004835.mxl,P2-Staff2,3,60,C4,64.5,0.5,65.0,
lc5004835.mxl,P2-Staff2,1,57,A3,65.0,0.5,65.5,
lc5004835.mxl,P2-Staff2,2,60,C4,65.0,0.5,65.5,
lc5004835.mxl,P2-Staff2,3,65,F4,65.0,0.5,65.5,
lc5004835.mxl,P2-Staff2,1,53,F3,65.5,0.5,66.0,
lc5004835.mxl,P2-Staff2,2,57,A3,65.5,0.5,66.0,
lc5004835.mxl,P2-Staff2,3,60,C4,65.5,0.5,66.0,
lc5004835.mxl,P2-Staff2,1,33,A1,66.0,2.0,68.0,
lc5004835.mxl,P2-Staff2,2,45,A2,66.0,2.0,68.0,
lc5004835.mxl,Voice,1,69,A4,66.0,0.75,66.75,
lc5004835.mxl,P2-Staff1,1,55,G3,66.5,0.5,67.0,
lc5004835.mxl,P2-Staff1,2,57,A3,66.5,0.5,67.0,
lc5004835.mxl,Voice,1,73,C#5,66.75,0.25,67.0,
lc5004835.mxl,P2-Staff1,1,57,A3,67.0,0.5,67.5,
lc5004835.mxl,P2-Staff1,2,61,C#4,67.0,0.5,67.5,
lc5004835.mxl,Voice,1,77,F5,67.0,1.5,68.5,
lc5004835.mxl,P2-Staff1,1,55,G3,67.5,0.5,68.0,
lc5004835.mxl,P2-Staff1,2,57,A3,67.5,0.5,68.0,
lc5004835.mxl,P2-Staff1,1,57,A3,68.0,0.5,68.5,
lc5004835.mxl,P2-Staff1,2,61,C#4,68.0,0.5,68.5,
lc5004835.mxl,P2-Staff1,1,55,G3,68.5,0.5,69.0,
lc5004835.mxl,P2-Staff1,2,57,A3,68.5,0.5,69.0,
lc5004835.mxl,Voice,1,76,E5,68.5,0.5,69.0,
lc5004835.mxl,P2-Staff2,1,38,D2,69.0,2.0,71.0,
lc5004835.mxl,P2-Staff2,2,50,D3,69.0,2.0,71.0,
lc5004835.mxl,Voice,1,74,D5,69.0,0.75,69.75,
lc5004835.mxl,P2-Staff1,1,54,F#3,69.5,0.5,70.0,
lc5004835.mxl,P2-Staff1,2,57,A3,69.5,0.5,70.0,
lc5004835.mxl,Voice,1,69,A4,69.75,0.25,70.0,
lc5004835.mxl,P2-Staff1,1,57,A3,70.0,0.5,70.5,
lc5004835.mxl,P2-Staff1,2,62,D4,70.0,0.5,70.5,
lc5004835.mxl,Voice,1,66,F#4,70.0,1.5,71.5,
lc5004835.mxl,P2-Staff1,1,54,F#3,70.5,0.5,71.0,
lc5004835.mxl,P2-Staff1,2,57,A3,70.5,0.5,71.0,
lc5004835.mxl,P2-Staff1,1,57,A3,71.0,0.5,71.5,
lc5004835.mxl,P2-Staff1,2,62,D4,71.0,0.5,71.5,
lc5004835.mxl,P2-Staff1,1,54,F#3,71.5,0.5,72.0,
lc5004835.mxl,P2-Staff1,2,57,A3,71.5,0.5,72.0,
lc5004835.mxl,Voice,1,62,D4,71.5,0.5,72.0,
lc5004835.mxl,P2-Staff2,1,31,G1,72.0,2.0,74.0,
lc5004835.mxl,P2-Staff2,2,43,G2,72.0,2.0,74.0,
lc5004835.mxl,Voice,1,71,B4,72.0,0.0,72.0,
lc5004835.mxl,Voice,1,71,B4,72.0,0.3333333333333333,72.33333333333333,
lc5004835.mxl,Voice,1,73,C#5,72.0,0.0,72.0,
lc5004835.mxl,Voice,1,70,A#4,72.33333333333333,0.3333333333333333,72.66666666666666,
lc5004835.mxl,P2-Staff1,1,55,G3,72.5,0.5,73.0,
lc5004835.mxl,P2-Staff1,2,59,B3,72.5,0.5,73.0,
lc5004835.mxl,P2-Staff1,3,62,D4,72.5,0.5,73.0,
lc5004835.mxl,Voice,1,71,B4,72.66666666666667,0.3333333333333333,73.0,
lc5004835.mxl,P2-Staff1,1,59,B3,73.0,0.5,73.5,
lc5004835.mxl,P2-Staff1,2,62,D4,73.0,0.5,73.5,
lc5004835.mxl,P2-Staff1,3,67,G4,73.0,0.5,73.5,
lc5004835.mxl,Voice,1,74,D5,73.0,1.5,74.5,
lc5004835.mxl,P2-Staff1,1,55,G3,73.5,0.5,74.0,
lc5004835.mxl,P2-Staff1,2,59,B3,73.5,0.5,74.0,
lc5004835.mxl,P2-Staff1,3,62,D4,73.5,0.5,74.0,
lc5004835.mxl,P2-Staff1,1,59,B3,74.0,0.5,74.5,
lc5004835.mxl,P2-Staff1,2,62,D4,74.0,0.5,74.5,
lc5004835.mxl,P2-Staff1,3,67,G4,74.0,0.5,74.5,
lc5004835.mxl,P2-Staff1,1,55,G3,74.5,0.5,75.0,
lc5004835.mxl,P2-Staff1,2,59,B3,74.5,0.5,75.0,
lc5004835.mxl,P2-Staff1,3,62,D4,74.5,0.5,75.0,
lc5004835.mxl,Voice,1,71,B4,74.5,0.5,75.0,
lc5004835.mxl,P2-Staff2,1,38,D2,75.0,2.0,77.0,
lc5004835.mxl,P2-Staff2,2,50,D3,75.0,2.0,77.0,
lc5004835.mxl,Voice,1,69,A4,75.0,3.0,78.0,
lc5004835.mxl,P2-Staff1,1,54,F#3,75.5,0.5,76.0,
lc5004835.mxl,P2-Staff1,2,57,A3,75.5,0.5,76.0,
lc5004835.mxl,P2-Staff1,3,62,D4,75.5,0.5,76.0,
lc5004835.mxl,P2-Staff1,1,57,A3,76.0,0.5,76.5,
lc5004835.mxl,P2-Staff1,2,62,D4,76.0,0.5,76.5,
lc5004835.mxl,P2-Staff1,3,66,F#4,76.0,0.5,76.5,
lc5004835.mxl,P2-Staff1,1,54,F#3,76.5,0.5,77.0,
lc5004835.mxl,P2-Staff1,2,57,A3,76.5,0.5,77.0,
lc5004835.mxl,P2-Staff1,3,62,D4,76.5,0.5,77.0,
lc5004835.mxl,P2-Staff1,1,57,A3,77.0,0.5,77.5,
lc5004835.mxl,P2-Staff1,2,62,D4,77.0,0.5,77.5,
lc5004835.mxl,P2-Staff1,3,66,F#4,77.0,0.5,77.5,
lc5004835.mxl,P2-Staff1,1,54,F#3,77.5,0.5,78.0,
lc5004835.mxl,P2-Staff1,2,57,A3,77.5,0.5,78.0,
lc5004835.mxl,P2-Staff1,3,62,D4,77.5,0.5,78.0,
lc5004835.mxl,P2-Staff1,1,67,G4,78.0,0.3333333333333333,78.33333333333333,
lc5004835.mxl,P2-Staff1,2,79,G5,78.0,0.3333333333333333,78.33333333333333,
lc5004835.mxl,P2-Staff2,1,33,A1,78.0,0.5,78.5,
lc5004835.mxl,P2-Staff2,2,45,A2,78.0,0.5,78.5,
lc5004835.mxl,Voice,1,76,E5,78.0,0.3333333333333333,78.33333333333333,
lc5004835.mxl,P2-Staff1,1,66,F#4,78.33333333333333,0.3333333333333333,78.66666666666666,
lc5004835.mxl,P2-Staff1,2,78,F#5,78.33333333333333,0.3333333333333333,78.66666666666666,
lc5004835.mxl,Voice,1,75,D#5,78.33333333333333,0.3333333333333333,78.66666666666666,
lc5004835.mxl,P2-Staff2,1,52,E3,78.5,0.5,79.0,
lc5004835.mxl,P2-Staff2,2,57,A3,78.5,0.5,79.0,
lc5004835.mxl,P2-Staff1,1,67,G4,78.66666666666667,0.3333333333333333,79.0,
lc5004835.mxl,P2-Staff1,2,79,G5,78.66666666666667,0.3333333333333333,79.0,
lc5004835.mxl,Voice,1,76,E5,78.66666666666667,0.3333333333333333,79.0,
lc5004835.mxl,P2-Staff1,1,71,B4,79.0,1.5,80.5,
lc5004835.mxl,P2-Staff1,2,83,B5,79.0,1.5,80.5,
lc5004835.mxl,P2-Staff2,1,57,A3,79.0,0.5,79.5,
lc5004835.mxl,P2-Staff2,2,61,C#4,79.0,0.5,79.5,
lc5004835.mxl,Voice,1,79,G5,79.0,1.5,80.5,
lc5004835.mxl,P2-Staff2,1,52,E3,79.5,0.5,80.0,
lc5004835.mxl,P2-Staff2,2,57,A3,79.5,0.5,80.0,
lc5004835.mxl,P2-Staff2,1,57,A3,80.0,0.5,80.5,
lc5004835.mxl,P2-Staff2,2,61,C#4,80.0,0.5,80.5,
lc5004835.mxl,P2-Staff1,1,67,G4,80.5,0.5,81.0,
lc5004835.mxl,P2-Staff1,2,79,G5,80.5,0.5,81.0,
lc5004835.mxl,P2-Staff2,1,52,E3,80.5,0.5,81.0,
lc5004835.mxl,P2-Staff2,2,57,A3,80.5,0.5,81.0,
lc5004835.mxl,Voice,1,73,C#5,80.5,0.5,81.0,
lc5004835.mxl,P2-Staff1,1,66,F#4,81.0,2.0,83.0,
lc5004835.mxl,P2-Staff1,2,78,F#5,81.0,2.0,83.0,
lc5004835.mxl,P2-Staff2,1,38,D2,81.0,0.5,81.5,
lc5004835.mxl,Voice,1,74,D5,81.0,3.0,84.0,
lc5004835.mxl,P2-Staff2,1,50,D3,81.5,0.5,82.0,
lc5004835.mxl,P2-Staff2,2,54,F#3,81.5,0.5,82.0,
lc5004835.mxl,P2-Staff2,3,57,A3,81.5,0.5,82.0,
lc5004835.mxl,P2-Staff2,1,54,F#3,82.0,0.5,82.5,
lc5004835.mxl,P2-Staff2,2,57,A3,82.0,0.5,82.5,
lc5004835.mxl,P2-Staff2,3,62,D4,82.0,0.5,82.5,
lc5004835.mxl,P2-Staff2,1,50,D3,82.5,0.5,83.0,
lc5004835.mxl,P2-Staff2,2,54,F#3,82.5,0.5,83.0,
lc5004835.mxl,P2-Staff2,3,57,A3,82.5,0.5,83.0,
lc5004835.mxl,P2-Staff1,1,66,F#4,83.0,1.0,84.0,
lc5004835.mxl,P2-Staff1,2,69,A4,83.0,1.0,84.0,
lc5004835.mxl,P2-Staff2,1,54,F#3,83.0,0.5,83.5,
lc5004835.mxl,P2-Staff2,2,57,A3,83.0,0.5,83.5,
lc5004835.mxl,P2-Staff2,3,62,D4,83.0,0.5,83.5,
lc5004835.mxl,P2-Staff2,1,50,D3,83.5,0.5,84.0,
lc5004835.mxl,P2-Staff2,2,54,F#3,83.5,0.5,84.0,
lc5004835.mxl,P2-Staff2,3,57,A3,83.5,0.5,84.0,
lc5004835.mxl,P2-Staff1,1,67,G4,84.0,2.0,86.0,
lc5004835.mxl,P2-Staff1,2,70,B-4,84.0,2.0,86.0,
lc5004835.mxl,P2-Staff2,1,38,D2,84.0,0.5,84.5,
lc5004835.mxl,P2-Staff2,2,50,D3,84.0,0.5,84.5,
lc5004835.mxl,P2-Staff2,1,50,D3,84.5,0.5,85.0,
lc5004835.mxl,P2-Staff2,2,55,G3,84.5,0.5,85.0,
lc5004835.mxl,P2-Staff2,3,58,B-3,84.5,0.5,85.0,
lc5004835.mxl,P2-Staff2,1,55,G3,85.0,0.5,85.5,
lc5004835.mxl,P2-Staff2,2,58,B-3,85.0,0.5,85.5,
lc5004835.mxl,P2-Staff2,3,62,D4,85.0,0.5,85.5,
lc5004835.mxl,P2-Staff2,1,50,D3,85.5,0.5,86.0,
lc5004835.mxl,P2-Staff2,2,55,G3,85.5,0.5,86.0,
lc5004835.mxl,P2-Staff2,3,58,B-3,85.5,0.5,86.0,
lc5004835.mxl,P2-Staff1,1,70,B-4,86.0,0.75,86.75,
lc5004835.mxl,P2-Staff1,2,74,D5,86.0,0.75,86.75,
lc5004835.mxl,P2-Staff2,1,55,G3,86.0,0.5,86.5,
lc5004835.mxl,P2-Staff2,2,58,B-3,86.0,0.5,86.5,
lc5004835.mxl,P2-Staff2,3,62,D4,86.0,0.5,86.5,
lc5004835.mxl,P2-Staff2,1,50,D3,86.5,0.5,87.0,
lc5004835.mxl,P2-Staff2,2,55,G3,86.5,0.5,87.0,
lc5004835.mxl,P2-Staff2,3,58,B-3,86.5,0.5,87.0,
lc5004835.mxl,P2-Staff1,1,67,G4,86.75,0.25,87.0,
lc5004835.mxl,P2-Staff1,2,70,B-4,86.75,0.25,87.0,
lc5004835.mxl,P2-Staff1,1,66,F#4,87.0,1.5,88.5,
lc5004835.mxl,P2-Staff1,2,69,A4,87.0,1.5,88.5,
lc5004835.mxl,P2-Staff2,1,38,D2,87.0,0.5,87.5,
lc5004835.mxl,P2-Staff2,1,50,D3,87.5,0.5,88.0,
lc5004835.mxl,P2-Staff2,2,54,F#3,87.5,0.5,88.0,
lc5004835.mxl,P2-Staff2,3,57,A3,87.5,0.5,88.0,
lc5004835.mxl,P2-Staff2,1,54,F#3,88.0,0.5,88.5,
lc5004835.mxl,P2-Staff2,2,57,A3,88.0,0.5,88.5,
lc5004835.mxl,P2-Staff2,3,62,D4,88.0,0.5,88.5,
lc5004835.mxl,P2-Staff1,1,66,F#4,88.5,0.5,89.0,
lc5004835.mxl,P2-Staff1,2,69,A4,88.5,0.5,89.0,
lc5004835.mxl,P2-Staff2,1,50,D3,88.5,0.5,89.0,
lc5004835.mxl,P2-Staff2,2,54,F#3,88.5,0.5,89.0,
lc5004835.mxl,P2-Staff2,3,57,A3,88.5,0.5,89.0,
lc5004835.mxl,P2-Staff1,1,66,F#4,89.0,0.5,89.5,
lc5004835.mxl,P2-Staff1,2,69,A4,89.0,0.5,89.5,
lc5004835.mxl,P2-Staff2,1,54,F#3,89.0,0.5,89.5,
lc5004835.mxl,P2-Staff2,2,57,A3,89.0,0.5,89.5,
lc5004835.mxl,P2-Staff2,3,62,D4,89.0,0.5,89.5,
lc5004835.mxl,P2-Staff1,1,66,F#4,89.5,0.5,90.0,
lc5004835.mxl,P2-Staff1,2,69,A4,89.5,0.5,90.0,
lc5004835.mxl,P2-Staff2,1,50,D3,89.5,0.5,90.0,
lc5004835.mxl,P2-Staff2,2,54,F#3,89.5,0.5,90.0,
lc5004835.mxl,P2-Staff2,3,57,A3,89.5,0.5,90.0,
lc5004835.mxl,P2-Staff1,1,67,G4,90.0,1.5,91.5,
lc5004835.mxl,P2-Staff1,2,69,A4,90.0,1.5,91.5,
lc5004835.mxl,P2-Staff2,1,33,A1,90.0,0.5,90.5,
lc5004835.mxl,P2-Staff2,2,45,A2,90.0,0.5,90.5,
lc5004835.mxl,P2-Staff2,1,52,E3,90.5,0.5,91.0,
lc5004835.mxl,P2-Staff2,2,57,A3,90.5,0.5,91.0,
lc5004835.mxl,P2-Staff2,1,57,A3,91.0,0.5,91.5,
lc5004835.mxl,P2-Staff2,2,61,C#4,91.0,0.5,91.5,
lc5004835.mxl,P2-Staff1,1,61,C#4,91.5,0.5,92.0,
lc5004835.mxl,P2-Staff1,2,69,A4,91.5,0.5,92.0,
lc5004835.mxl,P2-Staff2,1,52,E3,91.5,0.5,92.0,
lc5004835.mxl,P2-Staff2,2,57,A3,91.5,0.5,92.0,
lc5004835.mxl,P2-Staff1,1,64,E4,92.0,0.5,92.5,
lc5004835.mxl,P2-Staff1,2,69,A4,92.0,0.5,92.5,
lc5004835.mxl,P2-Staff2,1,57,A3,92.0,0.5,92.5,
lc5004835.mxl,P2-Staff2,2,61,C#4,92.0,0.5,92.5,
lc5004835.mxl,P2-Staff1,1,67,G4,92.5,0.5,93.0,
lc5004835.mxl,P2-Staff1,2,69,A4,92.5,0.5,93.0,
lc5004835.mxl,P2-Staff2,1,52,E3,92.5,0.5,93.0,
lc5004835.mxl,P2-Staff2,2,57,A3,92.5,0.5,93.0,
lc5004835.mxl,P2-Staff1,1,66,F#4,93.0,2.0,95.0,
lc5004835.mxl,P2-Staff1,2,69,A4,93.0,2.0,95.0,
lc5004835.mxl,P2-Staff2,1,38,D2,93.0,0.5,93.5,
lc5004835.mxl,P2-Staff2,1,54,F#3,93.5,0.5,94.0,
lc5004835.mxl,P2-Staff2,2,57,A3,93.5,0.5,94.0,
lc5004835.mxl,P2-Staff2,1,57,A3,94.0,0.5,94.5,
lc5004835.mxl,P2-Staff2,2,62,D4,94.0,0.5,94.5,
lc5004835.mxl,P2-Staff2,1,54,F#3,94.5,0.5,95.0,
lc5004835.mxl,P2-Staff2,2,57,A3,94.5,0.5,95.0,
lc5004835.mxl,P2-Staff1,1,66,F#4,95.0,1.0,96.0,
lc5004835.mxl,P2-Staff1,2,69,A4,95.0,1.0,96.0,
lc5004835.mxl,P2-Staff2,1,57,A3,95.0,0.5,95.5,
lc5004835.mxl,P2-Staff2,2,62,D4,95.0,0.5,95.5,
lc5004835.mxl,P2-Staff2,1,54,F#3,95.5,0.5,96.0,
lc5004835.mxl,P2-Staff2,2,57,A3,95.5,0.5,96.0,
lc5004835.mxl,P2-Staff1,1,67,G4,96.0,2.0,98.0,
lc5004835.mxl,P2-Staff1,2,71,B4,96.0,2.0,98.0,
lc5004835.mxl,P2-Staff2,1,38,D2,96.0,0.5,96.5,
lc5004835.mxl,P2-Staff2,2,50,D3,96.0,0.5,96.5,
lc5004835.mxl,P2-Staff2,1,50,D3,96.5,0.5,97.0,
lc5004835.mxl,P2-Staff2,2,55,G3,96.5,0.5,97.0,
lc5004835.mxl,P2-Staff2,3,59,B3,96.5,0.5,97.0,
lc5004835.mxl,P2-Staff2,1,55,G3,97.0,0.5,97.5,
lc5004835.mxl,P2-Staff2,2,59,B3,97.0,0.5,97.5,
lc5004835.mxl,P2-Staff2,3,62,D4,97.0,0.5,97.5,
lc5004835.mxl,P2-Staff2,1,50,D3,97.5,0.5,98.0,
lc5004835.mxl,P2-Staff2,2,55,G3,97.5,0.5,98.0,
lc5004835.mxl,P2-Staff2,3,59,B3,97.5,0.5,98.0,
lc5004835.mxl,P2-Staff1,1,71,B4,98.0,0.75,98.75,
lc5004835.mxl,P2-Staff1,2,74,D5,98.0,0.75,98.75,
lc5004835.mxl,P2-Staff2,1,55,G3,98.0,0.5,98.5,
lc5004835.mxl,P2-Staff2,2,59,B3,98.0,0.5,98.5,
lc5004835.mxl,P2-Staff2,3,62,D4,98.0,0.5,98.5,
lc5004835.mxl,P2-Staff2,1,50,D3,98.5,0.5,99.0,
lc5004835.mxl,P2-Staff2,2,55,G3,98.5,0.5,99.0,
lc5004835.mxl,P2-Staff2,3,59,B3,98.5,0.5,99.0,
lc5004835.mxl,P2-Staff1,1,67,G4,98.75,0.25,99.0,
lc5004835.mxl,P2-Staff1,2,71,B4,98.75,0.25,99.0,
lc5004835.mxl,P2-Staff1,1,66,F#4,99.0,1.5,100.5,
lc5004835.mxl,P2-Staff1,2,69,A4,99.0,1.5,100.5,
lc5004835.mxl,P2-Staff2,1,38,D2,99.0,0.5,99.5,
lc5004835.mxl,P2-Staff2,1,50,D3,99.5,0.5,100.0,
lc5004835.mxl,P2-Staff2,2,54,F#3,99.5,0.5,100.0,
lc5004835.mxl,P2-Staff2,3,57,A3,99.5,0.5,100.0,
lc5004835.mxl,P2-Staff2,1,54,F#3,100.0,0.5,100.5,
lc5004835.mxl,P2-Staff2,2,57,A3,100.0,0.5,100.5,
lc5004835.mxl,P2-Staff2,3,62,D4,100.0,0.5,100.5,
lc5004835.mxl,P2-Staff1,1,66,F#4,100.5,0.5,101.0,
lc5004835.mxl,P2-Staff1,2,69,A4,100.5,0.5,101.0,
lc5004835.mxl,P2-Staff2,1,50,D3,100.5,0.5,101.0,
lc5004835.mxl,P2-Staff2,2,54,F#3,100.5,0.5,101.0,
lc5004835.mxl,P2-Staff2,3,57,A3,100.5,0.5,101.0,
lc5004835.mxl,P2-Staff1,1,66,F#4,101.0,0.5,101.5,
lc5004835.mxl,P2-Staff1,2,69,A4,101.0,0.5,101.5,
lc5004835.mxl,P2-Staff2,1,54,F#3,101.0,0.5,101.5,
lc5004835.mxl,P2-Staff2,2,57,A3,101.0,0.5,101.5,
lc5004835.mxl,P2-Staff2,3,62,D4,101.0,0.5,101.5,
lc5004835.mxl,P2-Staff1,1,66,F#4,101.5,0.5,102.0,
lc5004835.mxl,P2-Staff1,2,69,A4,101.5,0.5,102.0,
lc5004835.mxl,P2-Staff2,1,50,D3,101.5,0.5,102.0,
lc5004835.mxl,P2-Staff2,2,54,F#3,101.5,0.5,102.0,
lc5004835.mxl,P2-Staff2,3,57,A3,101.5,0.5,102.0,
lc5004835.mxl,P2-Staff1,1,67,G4,102.0,1.5,103.5,
lc5004835.mxl,P2-Staff1,2,69,A4,102.0,1.5,103.5,
lc5004835.mxl,P2-Staff2,1,33,A1,102.0,0.5,102.5,
lc5004835.mxl,P2-Staff2,2,45,A2,102.0,0.5,102.5,
lc5004835.mxl,P2-Staff2,1,52,E3,102.5,0.5,103.0,
lc5004835.mxl,P2-Staff2,2,57,A3,102.5,0.5,103.0,
lc5004835.mxl,P2-Staff2,1,57,A3,103.0,0.5,103.5,
lc5004835.mxl,P2-Staff2,2,61,C#4,103.0,0.5,103.5,
lc5004835.mxl,P2-Staff1,1,61,C#4,103.5,0.5,104.0,
lc5004835.mxl,P2-Staff1,2,69,A4,103.5,0.5,104.0,
lc5004835.mxl,P2-Staff2,1,52,E3,103.5,0.5,104.0,
lc5004835.mxl,P2-Staff2,2,57,A3,103.5,0.5,104.0,
lc5004835.mxl,P2-Staff1,1,64,E4,104.0,0.5,104.5,
lc5004835.mxl,P2-Staff1,2,69,A4,104.0,0.5,104.5,
lc5004835.mxl,P2-Staff2,1,57,A3,104.0,0.5,104.5,
lc5004835.mxl,P2-Staff2,2,61,C#4,104.0,0.5,104.5,
lc5004835.mxl,P2-Staff1,1,67,G4,104.5,0.5,105.0,
lc5004835.mxl,P2-Staff1,2,69,A4,104.5,0.5,105.0,
lc5004835.mxl,P2-Staff2,1,52,E3,104.5,0.5,105.0,
lc5004835.mxl,P2-Staff2,2,57,A3,104.5,0.5,105.0,
lc5004835.mxl,P2-Staff1,1,66,F#4,105.0,3.0,108.0,
lc5004835.mxl,P2-Staff1,2,69,A4,105.0,3.0,108.0,
lc5004835.mxl,P2-Staff2,1,38,D2,105.0,0.5,105.5,
lc5004835.mxl,P2-Staff2,1,54,F#3,105.5,0.5,106.0,
lc5004835.mxl,P2-Staff2,2,57,A3,105.5,0.5,106.0,
lc5004835.mxl,P2-Staff2,1,57,A3,106.0,0.5,106.5,
lc5004835.mxl,P2-Staff2,2,62,D4,106.0,0.5,106.5,
lc5004835.mxl,P2-Staff2,1,54,F#3,106.5,0.5,107.0,
lc5004835.mxl,P2-Staff2,2,57,A3,106.5,0.5,107.0,
lc5004835.mxl,P2-Staff2,1,57,A3,107.0,0.5,107.5,
lc5004835.mxl,P2-Staff2,2,62,D4,107.0,0.5,107.5,
lc5004835.mxl,P2-Staff2,1,54,F#3,107.5,0.5,108.0,
lc5004835.mxl,P2-Staff2,2,57,A3,107.5,0.5,108.0,
lc5004835.mxl,P2-Staff1,1,66,F#4,108.0,3.0,111.0,
lc5004835.mxl,P2-Staff1,2,78,F#5,108.0,3.0,111.0,
lc5004835.mxl,P2-Staff2,1,38,D2,108.0,0.5,108.5,
lc5004835.mxl,Voice,1,74,D5,108.0,3.0,111.0,
lc5004835.mxl,P2-Staff2,1,50,D3,108.5,0.5,109.0,
lc5004835.mxl,P2-Staff2,2,54,F#3,108.5,0.5,109.0,
lc5004835.mxl,P2-Staff2,3,57,A3,108.5,0.5,109.0,
lc5004835.mxl,P2-Staff2,1,54,F#3,109.0,0.5,109.5,
lc5004835.mxl,P2-Staff2,2,57,A3,109.0,0.5,109.5,
lc5004835.mxl,P2-Staff2,3,62,D4,109.0,0.5,109.5,
lc5004835.mxl,P2-Staff2,1,50,D3,109.5,0.5,110.0,
lc5004835.mxl,P2-Staff2,2,54,F#3,109.5,0.5,110.0,
lc5004835.mxl,P2-Staff2,3,57,A3,109.5,0.5,110.0,
lc5004835.mxl,P2-Staff2,1,54,F#3,110.0,0.5,110.5,
lc5004835.mxl,P2-Staff2,2,57,A3,110.0,0.5,110.5,
lc5004835.mxl,P2-Staff2,3,62,D4,110.0,0.5,110.5,
lc5004835.mxl,P2-Staff2,1,50,D3,110.5,0.5,111.0,
lc5004835.mxl,P2-Staff2,2,54,F#3,110.5,0.5,111.0,
lc5004835.mxl,P2-Staff2,3,57,A3,110.5,0.5,111.0,
lc5004835.mxl,P2-Staff2,1,33,A1,111.0,0.5,111.5,
lc5004835.mxl,P2-Staff2,2,45,A2,111.0,0.5,111.5,
lc5004835.mxl,Voice,1,69,A4,111.0,0.75,111.75,
lc5004835.mxl,P2-Staff2,1,45,A2,111.5,0.5,112.0,
lc5004835.mxl,P2-Staff2,2,49,C#3,111.5,0.5,112.0,
lc5004835.mxl,P2-Staff2,3,52,E3,111.5,0.5,112.0,
lc5004835.mxl,Voice,1,69,A4,111.75,0.25,112.0,
lc5004835.mxl,P2-Staff2,1,49,C#3,112.0,0.5,112.5,
lc5004835.mxl,P2-Staff2,2,52,E3,112.0,0.5,112.5,
lc5004835.mxl,P2-Staff2,3,55,G3,112.0,0.5,112.5,
lc5004835.mxl,Voice,1,73,C#5,112.0,0.75,112.75,
lc5004835.mxl,P2-Staff2,1,45,A2,112.5,0.5,113.0,
lc5004835.mxl,P2-Staff2,2,49,C#3,112.5,0.5,113.0,
lc5004835.mxl,P2-Staff2,3,52,E3,112.5,0.5,113.0,
lc5004835.mxl,Voice,1,73,C#5,112.75,0.25,113.0,
lc5004835.mxl,P2-Staff2,1,46,B-2,113.0,0.5,113.5,
lc5004835.mxl,P2-Staff2,2,49,C#3,113.0,0.5,113.5,
lc5004835.mxl,P2-Staff2,3,52,E3,113.0,0.5,113.5,
lc5004835.mxl,Voice,1,76,E5,113.0,0.75,113.75,
lc5004835.mxl,P2-Staff2,1,49,C#3,113.5,0.5,114.0,
lc5004835.mxl,P2-Staff2,2,52,E3,113.5,0.5,114.0,
lc5004835.mxl,P2-Staff2,3,55,G3,113.5,0.5,114.0,
lc5004835.mxl,Voice,1,76,E5,113.75,0.25,114.0,
lc5004835.mxl,P2-Staff1,1,57,A3,114.0,0.75,114.75,
lc5004835.mxl,P2-Staff1,2,69,A4,114.0,0.75,114.75,
lc5004835.mxl,P2-Staff2,1,33,A1,114.0,0.5,114.5,
lc5004835.mxl,P2-Staff2,2,45,A2,114.0,0.5,114.5,
lc5004835.mxl,Voice,1,74,D5,114.0,1.0,115.0,
lc5004835.mxl,P2-Staff2,1,45,A2,114.5,0.5,115.0,
lc5004835.mxl,P2-Staff2,2,52,E3,114.5,0.5,115.0,
lc5004835.mxl,P2-Staff1,1,57,A3,114.75,0.25,115.0,
